idLocalidad,nombreLocalidad,latitudLocalidad,longitudLocalidad,idDepartamento,GeomLocalidad,GeomTLocalidad,geometry
1073,FERNANDEZ,"-27,91608917","-63,88337917",127,0x00000000010C7F157D9112F14FC08C6BB6D184EA3BC0,POINT (-63.88337916 -27.91608916),POINT (-63.88337916 -27.91608916)
1074,SUNCHO CORRAL,"-27,93275","-63,43334222",131,0x00000000010C227003C277B74FC0105839B4C8EE3BC0,POINT (-63.43334222 -27.93275),POINT (-63.43334222 -27.93275)
1075,VILELAS,"-27,94942056","-62,6166375",131,0x00000000010C5DFE43FAED4E4FC07C66A4390DF33BC0,POINT (-62.6166375 -27.94942055),POINT (-62.6166375 -27.94942055)
1076,ESTACION TABOADA,"-28,01609083","-63,75004444",137,0x00000000010C5F2CCA7401E04FC0919D54871E043CC0,POINT (-63.75004444 -28.01609083),POINT (-63.75004444 -28.01609083)
1077,ARRAGA,"-28,06609722","-64,23341333",138,0x00000000010C3BB3763EF00E50C0AB4156BFEB103CC0,POINT (-64.23341333 -28.06609722),POINT (-64.23341333 -28.06609722)
1078,MATARA,"-28,11610528","-63,2000075",131,0x00000000010C34BA83D899994FC0128B3113B91D3CC0,POINT (-63.2000075 -28.11610527),POINT (-63.2000075 -28.11610527)
1079,GARZA,"-28,166105","-63,53336972",135,0x00000000010CD109807545C44FC0BCB376DB852A3CC0,POINT (-63.53336972 -28.166105),POINT (-63.53336972 -28.166105)
1080,NUEVA FRANCIA,"-28,18277361","-64,18339944",138,0x00000000010CE73901D1BC0B50C099855540CA2E3CC0,POINT (-64.18339944 -28.18277361),POINT (-64.18339944 -28.18277361)
1081,BREA POZO,"-28,24944472","-63,93339056",137,0x00000000010C9E526F5779F74FC0548FF29BDB3F3CC0,POINT (-63.93339055 -28.24944472),POINT (-63.93339055 -28.24944472)
1082,VILLA SAN MARTIN,"-28,29945","-64,18339333",157,0x00000000010CE4A960B7BC0B50C086C954C1A84C3CC0,POINT (-64.18339333 -28.29945),POINT (-64.18339333 -28.29945)
1083,LUGONES,"-28,34946222","-63,35000944",155,0x00000000010CAF0BFD1BCDAC4FC06A16265B76593CC0,POINT (-63.35000944 -28.34946222),POINT (-63.35000944 -28.34946222)
1084,VILLA LA PUNTA,"-28,36611639","-64,78343361",148,0x00000000010C6262B9C6233250C042A196CDB95D3CC0,POINT (-64.78343361 -28.36611638),POINT (-64.78343361 -28.36611638)
1085,LAPRIDA,"-28,38279056","-64,55009222",148,0x00000000010CC7ABFFB5342350C0C577BD8FFE613CC0,POINT (-64.55009222 -28.38279055),POINT (-64.55009222 -28.38279055)
1086,VILLA MAILIN,"-28,47196583","-63,29390306",155,0x00000000010CEAF8799D9EA54FC0F3ADACC0D2783CC0,POINT (-63.29390305 -28.47196583),POINT (-63.29390305 -28.47196583)
1087,LOS JURIES,"-28,47197083","-62,10188861",161,0x00000000010C78E49BAF0A0D4FC017848F14D3783CC0,POINT (-62.10188861 -28.47197083),POINT (-62.10188861 -28.47197083)
1088,VILLA ATAMISQUI,"-28,48279639","-63,80004722",164,0x00000000010CEF9382F267E64FC029BA268B987B3CC0,POINT (-63.80004722 -28.48279638),POINT (-63.80004722 -28.48279638)
1089,HERRERA,"-28,48279694","-63,06666667",155,0x00000000010C7F377A8888884FC0ACE88B94987B3CC0,POINT (-63.06666666 -28.48279694),POINT (-63.06666666 -28.48279694)
1090,CHOYA,"-28,49946889","-64,86676889",148,0x00000000010C98322E24793750C041F84831DD7F3CC0,POINT (-64.86676888 -28.49946888),POINT (-64.86676888 -28.49946888)
1091,COLONIA DORA,"-28,59946194","-62,94999611",155,0x00000000010C7CE3F77899794FC0297F735676993CC0,POINT (-62.94999611 -28.59946194),POINT (-62.94999611 -28.59946194)
1092,ESTACION TACAÑITAS,"-28,63280694","-62,59997639",161,0x00000000010C7A3CA906CC4C4FC059FBB7A2FFA13CC0,POINT (-62.59997638 -28.63280694),POINT (-62.59997638 -28.63280694)
1093,ICAÑO,"-28,66613583","-62,883315",155,0x00000000010C7B88467710714FC0388BB4E087AA3CC0,POINT (-62.883315 -28.66613583),POINT (-62.883315 -28.66613583)
1094,VILLA SALAVINA,"-28,81615167","-63,43336167",170,0x00000000010C2885166578B74FC0AF46B050EFD03CC0,POINT (-63.43336166 -28.81615166),POINT (-63.43336166 -28.81615166)
1095,REAL SAYANA,"-28,81615944","-62,84998611",155,0x00000000010C8C404858CC6C4FC0261F37D3EFD03CC0,POINT (-62.84998611 -28.81615944),POINT (-62.84998611 -28.81615944)
1096,BANDERA,"-28,88282778","-62,2666225",177,0x00000000010C5AF0A2AF20224FC08E26300001E23CC0,POINT (-62.2666225 -28.88282777),POINT (-62.2666225 -28.88282777)
1097,LOS TELARES,"-28,98283","-63,45002056",170,0x00000000010C9363FC459AB94FC0168733BF9AFB3CC0,POINT (-63.45002055 -28.98283),POINT (-63.45002055 -28.98283)
1098,GUARDIA ESCOLTA,"-28,9828375","-62,11660583",177,0x00000000010CBC2F99F0EC0E4FC04BC8073D9BFB3CC0,POINT (-62.11660583 -28.9828375),POINT (-62.11660583 -28.9828375)
1099,VILLA GENERAL MITRE,"-29,14951194","-62,66663472",176,0x00000000010C9963584954554FC059A91C6A46263DC0,POINT (-62.66663472 -29.14951194),POINT (-62.66663472 -29.14951194)
1100,MALBRAN,"-29,34952361","-62,44995417",176,0x00000000010C17F3101998394FC03E211A617A593DC0,POINT (-62.44995416 -29.34952361),POINT (-62.44995416 -29.34952361)
1101,SUMAMPA,"-29,38286972","-63,46668556",179,0x00000000010C0562235ABCBB4FC05707FEBF03623DC0,POINT (-63.46668555 -29.38286972),POINT (-63.46668555 -29.38286972)
1102,VILLA UNION,"-29,41620528","-62,78331944",183,0x00000000010C7E8FB8CF43644FC0A612B76D8C6A3DC0,POINT (-62.78331944 -29.41620527),POINT (-62.78331944 -29.41620527)
1103,VILLA OJO DE AGUA,"-29,49954778","-63,68337028",174,0x00000000010CB65A50AD78D74FC092F0D65CE27F3DC0,POINT (-63.68337027 -29.49954777),POINT (-63.68337027 -29.49954777)
1104,SOL DE JULIO,"-29,54955222","-63,46669611",174,0x00000000010C6ACFB8B2BCBB4FC01D584C74AF8C3DC0,POINT (-63.46669611 -29.54955222),POINT (-63.46669611 -29.54955222)
1105,SELVA,"-29,76623556","-62,04993972",194,0x00000000010CF015BC6C64064FC05748540328C43DC0,POINT (-62.04993972 -29.76623555),POINT (-62.04993972 -29.76623555)
1106,VILMER,"-27,79941361","-64,15006861",127,0x00000000010CCC065FB99A0950C063EDCE5EA6CC3BC0,POINT (-64.15006861 -27.79941361),POINT (-64.15006861 -27.79941361)
1107,SAN PEDRO,"-27,94942028","-65,17514306",122,0x00000000010CCAF7318B354B50C03BCFF1340DF33BC0,POINT (-65.17514305 -27.94942027),POINT (-65.17514305 -27.94942027)
1108,LAS TERMAS,"-27,49939278","-64,86677611",99,0x00000000010CDD598142793750C044025F34D87F3BC0,POINT (-64.86677611 -27.49939277),POINT (-64.86677611 -27.49939277)
1109,FRIAS,"-28,64947722","-65,15011917",148,0x00000000010CFEAC648D9B4950C0A2659B2344A63CC0,POINT (-65.15011916 -28.64947722),POINT (-65.15011916 -28.64947722)
1110,AÑATUYA,"-28,43209167","-62,83337222",161,0x00000000010CC025DFF0AB6A4FC009931C8F9D6E3CC0,POINT (-62.83337222 -28.43209166),POINT (-62.83337222 -28.43209166)
1111,LAVALLE,"-28,19944361","-65,10013139",122,0x00000000010CD099728D684650C09F5886BC0E333CC0,POINT (-65.10013138 -28.19944361),POINT (-65.10013138 -28.19944361)
1112,EL ZANJON,"-27,86575667","-64,25285389",120,0x00000000010C12510AC22E1050C083FE7C3AA2DD3BC0,POINT (-64.25285388 -27.86575666),POINT (-64.25285388 -27.86575666)
1113,GUTEMBERG,"-29,71623444","-63,51668944",192,0x00000000010C897E2BE122C24FC0A211E8235BB73DC0,POINT (-63.51668944 -29.71623444),POINT (-63.51668944 -29.71623444)
1114,SAN FRANCISCO DEL CHAÑAR,"-29,78289694","-63,95005194",187,0x00000000010C93E64D4D9BF94FC0407011EF6BC83DC0,POINT (-63.95005194 -29.78289694),POINT (-63.95005194 -29.78289694)
1115,LUCIO V. MANSILLA,"-29,79957056","-64,7167775",188,0x00000000010C8E40BCAEDF2D50C04018D3A7B0CC3DC0,POINT (-64.7167775 -29.79957055),POINT (-64.7167775 -29.79957055)
1116,VILLA DE MARIA,"-29,89958056","-63,73337778",192,0x00000000010CB7E1A052DFDD4FC0215E32E94AE63DC0,POINT (-63.73337777 -29.89958055),POINT (-63.73337777 -29.89958055)
1117,SAN JOSE DE LAS SALINAS,"-30,01625056","-64,63343361",188,0x00000000010CC8C81F2D8A2850C0C1CAFCFE28043EC0,POINT (-64.63343361 -30.01625055),POINT (-64.63343361 -30.01625055)
1118,SEBASTIAN ELCANO,"-30,14959917","-63,58336917",192,0x00000000010CF5D833D7ABCA4FC086B56B214C263EC0,POINT (-63.58336916 -30.14959916),POINT (-63.58336916 -30.14959916)
1119,QUILINO,"-30,21626028","-64,51676361",201,0x00000000010CA02DADA7122150C0FA1243D55C373EC0,POINT (-64.51676361 -30.21626027),POINT (-64.51676361 -30.21626027)
1120,LAS ARRIAS,"-30,34960917","-63,58335611",188,0x00000000010C962FBB69ABCA4FC0009564FC7F593EC0,POINT (-63.58335611 -30.34960916),POINT (-63.58335611 -30.34960916)
1121,SAN JOSE DE LA DORMIDA,"-30,36627722","-63,9333825",188,0x00000000010C5114E81379F74FC0782B0958C45D3EC0,POINT (-63.9333825 -30.36627722),POINT (-63.9333825 -30.36627722)
1122,VILLA TULUMBA,"-30,39961861","-64,11673889",188,0x00000000010C63F159A6780750C0AFD2BC674D663EC0,POINT (-64.11673888 -30.39961861),POINT (-64.11673888 -30.39961861)
1123,DEAN FUNES,"-30,43295056","-64,35008083",201,0x00000000010C9EF36CB9671650C00409E5D8D56E3EC0,POINT (-64.35008083 -30.43295055),POINT (-64.35008083 -30.43295055)
1124,LAS PEÐAS,"-30,56629778","-64,01672778",207,0x00000000010C71455A11120150C09EF201E4F8903EC0,POINT (-64.01672777 -30.56629777),POINT (-64.01672777 -30.56629777)
1125,SERREZUELA,"-30,64963","-65,38348639",199,0x00000000010CEE23750A8B5850C01F80D4264EA63EC0,POINT (-65.38348638 -30.64963),POINT (-65.38348638 -30.64963)
1126,EL BRETE,"-30,66629917","-64,91678444",199,0x00000000010C07D2A498AC3A50C0628DED9492AA3EC0,POINT (-64.91678444 -30.66629916),POINT (-64.91678444 -30.66629916)
1127,VILLA DEL TOTORAL,"-30,71629556","-64,066725",207,0x00000000010CD734EF38450450C0358529255FB73EC0,POINT (-64.066725 -30.71629555),POINT (-64.066725 -30.71629555)
1128,CRUZ DEL EJE,"-30,73297139","-64,81678139",199,0x00000000010C3BC56825463450C005012A03A4BB3EC0,POINT (-64.81678138 -30.73297138),POINT (-64.81678138 -30.73297138)
1129,CAÐADA DE LUQUE,"-30,73298778","-63,70003833",207,0x00000000010CF2A522DB9AD94FC09A842416A5BB3EC0,POINT (-63.70003833 -30.73298777),POINT (-63.70003833 -30.73298777)
1130,MORTEROS,"-30,73297083","-61,99993417",206,0x00000000010C37ADB1D7FDFF4EC0A0C5EFF9A3BB3EC0,POINT (-61.99993416 -30.73297083),POINT (-61.99993416 -30.73297083)
1131,TUCLAME,"-30,74964056","-65,25014028",199,0x00000000010C02C4554C025050C065016E71E8BF3EC0,POINT (-65.25014027 -30.74964055),POINT (-65.25014027 -30.74964055)
1132,SAN MARCOS SIERRA,"-30,78297611","-64,65011222",199,0x00000000010C51E848709B2950C0D2FF511F71C83EC0,POINT (-64.65011222 -30.78297611),POINT (-64.65011222 -30.78297611)
1133,SARMIENTO,"-30,78296833","-64,11672472",207,0x00000000010C39C2F56A780750C05B27CB9C70C83EC0,POINT (-64.11672472 -30.78296833),POINT (-64.11672472 -30.78296833)
1134,OBISPO TREJO,"-30,78297694","-63,41669333",211,0x00000000010CDA67003556B54FC079D23E2D71C83EC0,POINT (-63.41669333 -30.78297694),POINT (-63.41669333 -30.78297694)
1135,VILLA DE SOTO,"-30,84964917","-64,98344389",199,0x00000000010C498399BEF03E50C01C467B9B82D93EC0,POINT (-64.98344388 -30.84964916),POINT (-64.98344388 -30.84964916)
1136,COLONIA VIGNAUD,"-30,84964472","-61,94993889",206,0x00000000010C4166E39897F94EC07C9EFD5082D93EC0,POINT (-61.94993888 -30.84964472),POINT (-61.94993888 -30.84964472)
1137,CAPILLA DEL MONTE,"-30,86632222","-64,55009056",214,0x00000000010CAC85FEAE342350C0B8B2024BC7DD3EC0,POINT (-64.55009055 -30.86632222),POINT (-64.55009055 -30.86632222)
1138,BRINCKMANN,"-30,86632083","-62,033275",206,0x00000000010C2063EE5A42044FC08EB1B033C7DD3EC0,POINT (-62.033275 -30.86632083),POINT (-62.033275 -30.86632083)
1139,LA PARA,"-30,88299","-62,98333",211,0x00000000010C7D96E7C1DD7D4FC0EEB1F4A10BE23EC0,POINT (-62.98333 -30.88299),POINT (-62.98333 -30.88299)
1140,LA PUERTA,"-30,8996525","-63,25000972",211,0x00000000010C838A895100A04FC0BF4351A04FE63EC0,POINT (-63.25000972 -30.8996525),POINT (-63.25000972 -30.8996525)
1141,VILLA FONTANA,"-30,89965222","-63,11667917",211,0x00000000010C9129BC57EF8E4FC07EAC9E9B4FE63EC0,POINT (-63.11667916 -30.89965222),POINT (-63.11667916 -30.89965222)
1142,MIRAMAR,"-30,91631917","-62,68331722",206,0x00000000010CC9584CF076574FC0F0E578E493EA3EC0,POINT (-62.68331722 -30.91631916),POINT (-62.68331722 -30.91631916)
1143,LA PAQUITA,"-30,91631889","-62,21661472",206,0x00000000010CB91DF907BA1B4FC0AE4EC6DF93EA3EC0,POINT (-62.21661472 -30.91631888),POINT (-62.21661472 -30.91631888)
1144,LOS COCOS,"-30,9329975","-64,50009167",214,0x00000000010CF32C7380012050C0F0BF95ECD8EE3EC0,POINT (-64.50009166 -30.9329975),POINT (-64.50009166 -30.9329975)
1145,ALTOS DE CHIPION,"-30,94966833","-62,33328722",206,0x00000000010C9209D727A92A4FC09E65B3761DF33EC0,POINT (-62.33328722 -30.94966833),POINT (-62.33328722 -30.94966833)
1146,LA CUMBRE,"-30,98298861","-64,48341389",214,0x00000000010C1442C540F01E50C05E4A3C24A5FB3EC0,POINT (-64.48341388 -30.98298861),POINT (-64.48341388 -30.98298861)
1147,JESUS MARIA,"-30,98298972","-64,10005861",220,0x00000000010C87683A5C670650C046B4DB36A5FB3EC0,POINT (-64.10005861 -30.98298972),POINT (-64.10005861 -30.98298972)
1148,MARULL,"-30,99965944","-62,79997833",206,0x00000000010CEA6D9EB065664FC00BF059AEE9FF3EC0,POINT (-62.79997833 -30.99965944),POINT (-62.79997833 -30.99965944)
1149,BALNEARIA,"-30,99965472","-62,66664528",206,0x00000000010C6F57D8A154554FC029B1295FE9FF3EC0,POINT (-62.66664527 -30.99965472),POINT (-62.66664527 -30.99965472)
1150,LA GRANJA,"-31,01633722","-64,26674944",220,0x00000000010CAF413E6C121150C0899B11AD2E043FC0,POINT (-64.26674944 -31.01633722),POINT (-64.26674944 -31.01633722)
1151,VILLA GIARDINO,"-31,03300333","-64,48342444",214,0x00000000010CC6F80F6DF01E50C05402FFE772083FC0,POINT (-64.48342444 -31.03300333),POINT (-64.48342444 -31.03300333)
1152,HUERTA GRANDE,"-31,06633417","-64,48342806",214,0x00000000010C052E347CF01E50C0C1CE8746FB103FC0,POINT (-64.48342805 -31.06633416),POINT (-64.48342805 -31.06633416)
1153,AGUA DE ORO,"-31,06633139","-64,31673611",220,0x00000000010C627A8867451450C06ECCE317FB103FC0,POINT (-64.31673611 -31.06633138),POINT (-64.31673611 -31.06633138)
1154,LA FALDA,"-31,08299972","-64,48341444",214,0x00000000010CB58D1E43F01E50C027FA3A783F153FC0,POINT (-64.48341444 -31.08299972),POINT (-64.48341444 -31.08299972)
1155,EL MANZANO,"-31,082995","-64,300085",220,0x00000000010C4A41B797341350C045BB0A293F153FC0,POINT (-64.300085 -31.082995),POINT (-64.300085 -31.082995)
1156,CANTERAS EL SAUCE,"-31,09967222","-64,31673472",220,0x00000000010C18FAB361451450C03F385D1E84193FC0,POINT (-64.31673472 -31.09967222),POINT (-64.31673472 -31.09967222)
1157,EL PUEBLITO,"-31,10716222","-64,28951361",220,0x00000000010C9AAC1764871250C04A44B6FB6E1B3FC0,POINT (-64.28951361 -31.10716222),POINT (-64.28951361 -31.10716222)
1158,VALLE HERMOSO,"-31,11633944","-64,48342972",214,0x00000000010C20543583F01E50C0F308EA6BC81D3FC0,POINT (-64.48342972 -31.11633944),POINT (-64.48342972 -31.11633944)
1159,CASA GRANDE,"-31,14968444","-64,47509917",214,0x00000000010CA7A34E06681E50C024852EB851263FC0,POINT (-64.47509916 -31.14968444),POINT (-64.47509916 -31.14968444)
1160,SALSIPUEDES,"-31,14966972","-64,31674389",220,0x00000000010CB9731F88451450C0FA9938C150263FC0,POINT (-64.31674388 -31.14966972),POINT (-64.31674388 -31.14966972)
1161,GENERAL PAZ,"-31,14967889","-64,15006889",220,0x00000000010CD5EF80BA9A0950C07D80E65A51263FC0,POINT (-64.15006888 -31.14967888),POINT (-64.15006888 -31.14967888)
1162,SANTA ROSA DE RIO PRIMERO,"-31,14967111","-63,38335639",211,0x00000000010C0F6865D211B14FC0249B8AD850263FC0,POINT (-63.38335638 -31.14967111),POINT (-63.38335638 -31.14967111)
1163,FREYRE,"-31,16633361","-62,09993639",206,0x00000000010CECE31DB7CA0C4FC0F52CE7D6942A3FC0,POINT (-62.09993638 -31.16633361),POINT (-62.09993638 -31.16633361)
1164,SAN CARLOS MINAS,"-31,183015","-65,1001275",213,0x00000000010C897B2C7D684650C06DAD2F12DA2E3FC0,POINT (-65.1001275 -31.183015),POINT (-65.1001275 -31.183015)
1165,RIO CEBALLOS,"-31,18301","-64,33342194",220,0x00000000010C6804FAC8561550C049D74CBED92E3FC0,POINT (-64.33342194 -31.18301),POINT (-64.33342194 -31.18301)
1166,COSQUIN,"-31,23301528","-64,45008222",214,0x00000000010C4FDAA725CE1C50C05D1E84E3A63B3FC0,POINT (-64.45008222 -31.23301527),POINT (-64.45008222 -31.23301527)
1167,UNQUILLO,"-31,23301583","-64,33341028",220,0x00000000010C3C730798561550C0E04CE9ECA63B3FC0,POINT (-64.33341027 -31.23301583),POINT (-64.33341027 -31.23301583)
1168,COLONIA MARINA,"-31,23301972","-62,34996778",206,0x00000000010CEB666FBECB2C4FC01CB92C2EA73B3FC0,POINT (-62.34996777 -31.23301972),POINT (-62.34996777 -31.23301972)
1169,SANTA MARIA DE PUNILLA,"-31,26635444","-64,45009833",214,0x00000000010C64D53969CE1C50C0C4F1F8CD2F443FC0,POINT (-64.45009833 -31.26635444),POINT (-64.45009833 -31.26635444)
1170,MENDIOLAZA,"-31,2663475","-64,31673444",220,0x00000000010C48548760451450C011DF89592F443FC0,POINT (-64.31673444 -31.2663475),POINT (-64.31673444 -31.2663475)
1171,LA TORDILLA,"-31,26634806","-63,06666472",206,0x00000000010C3719347888884FC0771AC4622F443FC0,POINT (-63.06666472 -31.26634805),POINT (-63.06666472 -31.26634805)
1172,VILLA LOS LLANOS,"-31,27468778","-64,16367889",220,0x00000000010C5729FBB6790A50C0DCC20CF051463FC0,POINT (-64.16367888 -31.27468777),POINT (-64.16367888 -31.27468777)
1173,BIALET MASSE,"-31,29969361","-64,45008361",214,0x00000000010C995A7C2BCE1C50C02AC56DB8B84C3FC0,POINT (-64.45008361 -31.29969361),POINT (-64.45008361 -31.29969361)
1174,VILLA ALLENDE,"-31,29968583","-64,30006833",220,0x00000000010C95FACB51341350C0B4ECE635B84C3FC0,POINT (-64.30006833 -31.29968583),POINT (-64.30006833 -31.29968583)
1175,PIQUILLIN,"-31,29968472","-63,76670917",211,0x00000000010C2FDF978623E24FC0CB824723B84C3FC0,POINT (-63.76670916 -31.29968472),POINT (-63.76670916 -31.29968472)
1176,SALSACATE,"-31,31635139","-65,08345306",228,0x00000000010C1820764B574550C0FC246F67FC503FC0,POINT (-65.08345305 -31.31635138),POINT (-65.08345305 -31.31635138)
1177,VILLA PARQUE SIQUIMAN,"-31,33302361","-64,4667525",214,0x00000000010CE1B4E045DF1D50C0F1BE090941553FC0,POINT (-64.4667525 -31.33302361),POINT (-64.4667525 -31.33302361)
1178,RIO PRIMERO,"-31,33302417","-63,63336083",211,0x00000000010C6EB5B9F711D14FC056FA431241553FC0,POINT (-63.63336083 -31.33302416),POINT (-63.63336083 -31.33302416)
1179,VILLA CONCEPCION DEL TIO,"-31,33302167","-62,81664556",206,0x00000000010C43D664D787684FC0448F52E840553FC0,POINT (-62.81664555 -31.33302166),POINT (-62.81664555 -31.33302166)
1180,TANTI,"-31,34968194","-64,60008917",214,0x00000000010C95385DDC672650C0454D70C184593FC0,POINT (-64.60008916 -31.34968194),POINT (-64.60008916 -31.34968194)
1181,MONTECRISTO,"-31,34969389","-63,95006111",211,0x00000000010C63533A9A9BF94FC01B36C28985593FC0,POINT (-63.95006111 -31.34969388),POINT (-63.95006111 -31.34969388)
1182,MI GRANJA,"-31,35719056","-64,01340306",220,0x00000000010CAA5A7798DB0050C0B4B002D7705B3FC0,POINT (-64.01340305 -31.35719055),POINT (-64.01340305 -31.35719055)
1183,VILLA SANTA CRUZ DEL LAGO,"-31,37219222","-64,51064139",214,0x00000000010C65C52E59AE2050C0C3B944FD475F3FC0,POINT (-64.51064138 -31.37219222),POINT (-64.51064138 -31.37219222)
1184,ESTANCIA VIEJA,"-31,38302028","-64,50008278",214,0x00000000010C5C9C295B012050C0E75ACD9D0D623FC0,POINT (-64.50008277 -31.38302027),POINT (-64.50008277 -31.38302027)
1185,SANTIAGO TEMPLE,"-31,38302667","-63,43336472",232,0x00000000010CF2D1C17E78B74FC0343202090E623FC0,POINT (-63.43336472 -31.38302666),POINT (-63.43336472 -31.38302666)
1186,EL TIO,"-31,39969556","-62,83331861",206,0x00000000010C918C282FAA6A4FC0539B937252663FC0,POINT (-62.83331861 -31.39969555),POINT (-62.83331861 -31.39969555)
1187,VILLA CARLOS PAZ,"-31,41636056","-64,51675389",214,0x00000000010C97ABDD7E122150C03698E19A966A3FC0,POINT (-64.51675388 -31.41636055),POINT (-64.51675388 -31.41636055)
1188,GRAN CORDOBA,"-31,41636444","-64,18340639",231,0x00000000010C93FE1CEEBC0B50C0710425DC966A3FC0,POINT (-64.18340638 -31.41636444),POINT (-64.18340638 -31.41636444)
1189,CORDOBA,"-31,41636444","-64,18340639",231,0x00000000010C93FE1CEEBC0B50C0710425DC966A3FC0,POINT (-64.18340638 -31.41636444),POINT (-64.18340638 -31.41636444)
1190,CAPILLA DE LOS REMEDIOS,"-31,41636694","-63,81672528",211,0x00000000010CBF3B22748AE84FC0836F1606976A3FC0,POINT (-63.81672527 -31.41636694),POINT (-63.81672527 -31.41636694)
1191,LA FRANCIA,"-31,41635222","-62,63330472",206,0x00000000010CB6660A2110514FC05A84200F966A3FC0,POINT (-62.63330472 -31.41635222),POINT (-62.63330472 -31.41635222)
1192,DEVOTO,"-31,41635389","-62,31663194",206,0x00000000010CA395396587284FC0A729FA2A966A3FC0,POINT (-62.31663194 -31.41635388),POINT (-62.31663194 -31.41635388)
1193,SAN NICOLAS,"-31,4299775","-64,45925806",233,0x00000000010C2F4BE07B641D50C00E846401136E3FC0,POINT (-64.45925805 -31.4299775),POINT (-64.45925805 -31.4299775)
1194,TRANSITO,"-31,43303611","-63,21668222",206,0x00000000010C2943343EBC9B4FC0E36F5A74DB6E3FC0,POINT (-63.21668222 -31.43303611),POINT (-63.21668222 -31.43303611)
1195,ARROYITO,"-31,43302917","-63,04999472",206,0x00000000010CB4AF1B3A66864FC0136AC0FFDA6E3FC0,POINT (-63.04999472 -31.43302916),POINT (-63.04999472 -31.43302916)
1196,SAN FRANCISCO,"-31,43303333","-62,08327222",206,0x00000000010C5CC802AAA80A4FC0906DB645DB6E3FC0,POINT (-62.08327222 -31.43303333),POINT (-62.08327222 -31.43303333)
1197,LA PERLA,"-31,44442694","-64,34702972",233,0x00000000010CF68824BC351650C0E8C2C4F6C5713FC0,POINT (-64.34702972 -31.44442694),POINT (-64.34702972 -31.44442694)
1198,YOCSINA,"-31,44969306","-64,38341694",233,0x00000000010C138234E7891850C00EFD6E151F733FC0,POINT (-64.38341694 -31.44969305),POINT (-64.38341694 -31.44969305)
1199,SAN ANTONIO DE ARREDONDO,"-31,46636917","-64,55008917",214,0x00000000010C62052AA9342350C0201022F863773FC0,POINT (-64.55008916 -31.46636916),POINT (-64.55008916 -31.46636916)
1200,MALAGUEÐO,"-31,46637611","-64,38340972",233,0x00000000010C9617ECC8891850C0F015BC6C64773FC0,POINT (-64.38340972 -31.46637611),POINT (-64.38340972 -31.46637611)
1201,ICHO CRUZ,"-31,472475","-64,56925417",214,0x00000000010CF71300A96E2450C0772D211FF4783FC0,POINT (-64.56925416 -31.472475),POINT (-64.56925416 -31.472475)
1202,COLONIA SAN BARTOLOME,"-31,53302472","-62,71663417",206,0x00000000010CBE320CABBA5B4FC00C5CDC4E74883FC0,POINT (-62.71663416 -31.53302472),POINT (-62.71663416 -31.53302472)
1203,TOLEDO,"-31,56638028","-64,0167225",233,0x00000000010CDFA63FFB110150C0E9BF204CFE903FC0,POINT (-64.0167225 -31.56638027),POINT (-64.0167225 -31.56638027)
1204,VILLA DEL ROSARIO,"-31,5830375","-63,53336056",232,0x00000000010C009D932845C44FC073D712F241953FC0,POINT (-63.53336055 -31.5830375),POINT (-63.53336055 -31.5830375)
1205,VILLA DEL PRADO,"-31,61637583","-64,38341111",233,0x00000000010CE097C0CE891850C015E56FCECA9D3FC0,POINT (-64.38341111 -31.61637583),POINT (-64.38341111 -31.61637583)
1206,LOZADA,"-31,63304389","-64,08340778",233,0x00000000010C77188B8D560550C06F88E9290FA23FC0,POINT (-64.08340777 -31.63304388),POINT (-64.08340777 -31.63304388)
1207,LUQUE,"-31,64970611","-63,3500125",232,0x00000000010C7958A835CDAC4FC01D76BE2353A63FC0,POINT (-63.3500125 -31.64970611),POINT (-63.3500125 -31.64970611)
1208,ALTA GRACIA,"-31,66637583","-64,43342083",233,0x00000000010C5590B82ABD1B50C0E2B13C9B97AA3FC0,POINT (-64.43342083 -31.66637583),POINT (-64.43342083 -31.66637583)
1209,PILAR,"-31,68304861","-63,88338306",232,0x00000000010C9DCB1EB212F14FC03C871146DCAE3FC0,POINT (-63.88338305 -31.68304861),POINT (-63.88338305 -31.68304861)
1210,CALCHIN,"-31,68304639","-63,20000667",232,0x00000000010C52D777D199994FC04EC0A720DCAE3FC0,POINT (-63.20000666 -31.68304638),POINT (-63.20000666 -31.68304638)
1211,SACANTA,"-31,68304917","-63,05000167",206,0x00000000010C0D39537466864FC0A1C24B4FDCAE3FC0,POINT (-63.05000166 -31.68304916),POINT (-63.05000166 -31.68304916)
1212,VILLA CURA BROCHERO,"-31,69971833","-65,01678889",235,0x00000000010C56A2AA11134150C001C38FBD20B33FC0,POINT (-65.01678888 -31.69971833),POINT (-65.01678888 -31.69971833)
1213,SATURNINO MARIA LASPIUR,"-31,69971583","-62,48329333",206,0x00000000010CCB5C4B8EDC3D4FC0EF579E9320B33FC0,POINT (-62.48329333 -31.69971583),POINT (-62.48329333 -31.69971583)
1214,MINA CLAVERO,"-31,71638944","-65,01678056",235,0x00000000010C5E5DBAEE124150C0F0FF5F4C65B73FC0,POINT (-65.016780549999993 -31.71638944),POINT (-65.016780549999993 -31.71638944)
1215,ANIZACATE,"-31,71637806","-64,400085",233,0x00000000010CB1A71DFE9A1950C07F52488D64B73FC0,POINT (-64.400085 -31.71637805),POINT (-64.400085 -31.71637805)
